ID Registro,ID fuente,LAT,LON,Celda,"Departamento, partido o comuna",Provincia,Espontánea,Recurso 1,Recurso 2,Fuente de variación,Sitioy/o condición,Composición florística,Composición florística simplificada (solo vegetación cultivada),Riqueza especies,PPNA (kg/ha.año),DesvEst interanual (n),DesvEst interanual (kg/ha),DesvEst espacial (kg/ha),Período evaluado (años),Inicio,Final,Cantidad de años evaluados,Edad (años),Fertilización,Tratamiento,Fertilización (N) (kg/ha.año),Fertilización  (P) (kg/ha.año),Fertilización  (S) (kg/ha.año),Fertilización  (K) (kg/ha.año),Pastoreo,Clausura,Riego,Cantidad riego (mm),Precipitación (mm),Precipitación durante el año de medición (mm/estación de crecimiento),Precipitación promedio mencionada en la fuente (mm),Precip. anual promedio según SMN interpolado (mm/año),Precipitación media anual tomada de geoportal IDESA,Taxonomía de suelo,Metodología/Comentarios,REGION,DOMINIO,UNIDAD FITOGEOGRÁFICA,Código de Unidad de Vegetación,Nombre fisionómico de Unidad de Vegetación,Nombre vulgar de Unidad de Vegetación,Excluidos del análisis
2559,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,20689,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2560,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,20556,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2561,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,22370,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2562,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21995,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2563,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21827,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2564,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21809,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2565,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21793,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2566,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21314,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2567,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21132,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2568,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,21114,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2569,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,20902,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2570,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,20746,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2571,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,20521,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2572,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,19823,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2573,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,19512,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2574,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,19166,,,,1983-1984,1983,1984,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2575,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17452,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2576,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17275,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2577,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17377,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2578,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16260,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2579,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17131,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2580,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16202,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2581,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15994,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2582,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15567,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2583,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16100,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2584,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16561,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2585,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15854,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2586,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17026,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2587,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16732,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2588,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15761,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2589,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15179,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2590,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17408,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2591,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15699,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2592,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,17155,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2593,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15541,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2594,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16227,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2595,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,15663,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2596,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16309,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2597,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,16661,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2598,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,14432,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2599,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,14044,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2600,10246,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,14650,,,,1984-1985,1984,1985,1,SD,No,Control,0,0,0,0,no,SD,Sí,SD,,,492,,522,Haplustol entico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2607,10248,-32.491111,-58.346944,29448,Departamento Uruguay,ENTRE RIOS,No,Pastura,Pastura,-,,Medicago sativa,Medicago sativa,Monofítica,6984.5,,,,1990-1994,1990,1994,4,SD,Sí,Fertilizado,0,26,0,0,no,SD,No,-,,,,,1160,Peludert típico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
2636,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,8090,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2637,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,7950,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2638,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,8060,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2639,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,7880,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2640,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,7630,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2641,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,8590,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2642,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,6090,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2643,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,5380,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2644,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,13450,,,,1990-1991,1990,1991,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2645,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,15290,,,,1990-1991,1990,1991,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2646,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,12940,,,,1990-1991,1990,1991,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
2647,10255,-31.82,-63.766667,19772,Departamento Río Segundo,CORDOBA,No,Pastura,Pastura,Grado de reposo,,Medicago sativa,Medicago sativa,Monofítica,14690,,,,1990-1991,1990,1991,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,817,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,21,Bosque de esclerofitas con Prosopis nigra y Prosopis alba,Algarrobal,
